Mon, Oct 09, 2017	11:16 AM
 Notes: GUA_ 4e-09_30s_100917
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.994	 MS2=17.798	 MS3=26.922	 MS4=27.907	 MS5=28.936	 MS6=30.937	 MS7=78.871	 MS8=125.586
252.614	833.400	1920.336	836.235	531.910	7234.212	883.373	206.150	122.383	233.534
253.578	836.000	1945.784	835.445	528.917	7250.808	878.418	209.398	121.084	233.266
254.541	838.900	1935.913	843.533	536.903	7272.651	879.475	209.092	121.440	232.298
255.518	841.900	1946.319	837.700	538.126	7295.525	881.641	209.666	121.822	233.343
256.490	844.900	1939.708	846.080	533.872	7333.200	895.332	208.239	120.727	231.088
257.445	847.800	1947.401	847.571	537.871	7326.182	873.451	209.551	121.211	232.566
258.405	850.500	1949.082	848.284	531.745	7363.296	888.123	208.468	121.122	234.056
259.401	853.400	1956.635	854.678	532.598	7357.208	886.837	207.984	121.173	232.897
260.395	856.400	1957.921	859.161	534.611	7376.338	884.837	211.156	121.440	233.050
261.348	859.400	1985.318	846.233	535.337	7383.101	890.225	209.411	121.262	234.374
262.351	862.300	1979.281	855.696	528.357	7358.634	888.544	210.264	121.797	234.170
263.348	865.300	2017.655	857.492	530.369	7348.331	882.201	209.742	121.211	231.725
264.340	868.300	2009.326	862.090	530.293	7373.536	876.928	207.513	122.090	233.788
265.334	871.200	2016.789	863.962	531.134	7367.308	893.409	210.493	121.478	230.451
266.330	874.200	2052.299	863.033	532.012	7407.810	888.314	207.182	120.090	232.540
267.317	877.200	2056.183	865.504	530.076	7404.830	891.142	208.799	120.281	229.776
268.319	880.100	2068.181	868.764	533.362	7428.761	889.792	210.914	120.485	230.986
269.303	883.100	2098.035	867.236	532.178	7412.344	894.976	210.315	121.924	230.808
270.284	886.100	2103.614	865.949	534.420	7452.986	890.467	209.908	122.574	230.490
271.267	889.000	2141.938	873.451	527.389	7467.735	892.645	209.742	121.517	230.961
272.229	892.000	2154.305	872.292	525.924	7438.556	887.015	210.646	120.982	231.916
273.189	894.900	2158.915	880.240	529.541	7481.235	892.734	209.296	120.931	232.464
274.166	897.900	2192.871	871.783	533.120	7483.732	890.900	208.201	121.517	233.253
275.162	900.900	2216.166	879.132	532.242	7522.565	890.480	207.959	121.020	229.534
276.124	903.500	2259.444	885.780	533.936	7562.137	892.900	208.889	121.810	231.852
277.084	906.500	2265.290	892.276	535.005	7597.137	899.191	209.653	122.077	232.617
278.046	909.500	2287.171	891.792	534.012	7585.649	905.865	210.341	121.198	230.235
279.005	912.400	2312.084	898.083	535.184	7625.387	897.217	209.322	121.568	232.094
